2026-02-13 16:40:58,996 - ApprovalWatcher - INFO - === WEBXES Tech Approval Watcher Starting ===
2026-02-13 16:40:58,997 - ApprovalWatcher - INFO - Vault: F:\AI_Employee_Vault
2026-02-13 16:40:58,997 - ApprovalWatcher - INFO - DRY_RUN: True
2026-02-13 16:40:58,999 - ApprovalWatcher - INFO - Approval Watcher is running. Polling every 30 seconds. Ctrl+C to stop.
2026-02-13 16:41:29,005 - ApprovalWatcher - INFO - Processing approved: PAYMENT_Acme_Corp_2026-02-13.md
2026-02-13 16:41:29,010 - ApprovalWatcher - INFO - [DRY_RUN] Would execute payment from PAYMENT_Acme_Corp_2026-02-13.md
2026-02-17 15:01:20,253 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:01:20,253 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:01:30,254 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:01:30,254 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:01:40,255 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:01:40,255 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:01:50,256 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:01:50,256 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:02:00,256 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:02:00,257 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:02:10,257 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:02:10,257 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:02:20,258 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:02:20,258 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:02:30,259 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:02:30,259 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:02:40,260 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:02:40,260 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:02:50,260 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:02:50,261 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:03:00,261 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:03:00,262 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:03:10,262 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:03:10,262 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:03:20,263 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:03:20,263 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:03:30,264 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:03:30,264 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:03:40,265 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:03:40,265 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:03:50,266 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:03:50,266 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:04:00,310 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:04:00,310 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:04:10,311 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:04:10,311 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:04:20,311 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:04:20,312 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:04:30,312 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:04:30,313 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:04:40,317 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:04:40,317 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:04:50,318 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:04:50,318 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:05:00,319 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:05:00,319 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:05:10,323 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:05:10,323 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:05:20,323 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:05:20,324 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:05:30,324 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:05:30,325 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:05:40,330 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:05:40,331 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:05:50,331 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:05:50,332 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:06:00,332 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:06:00,332 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:06:10,333 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:06:10,333 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:06:20,334 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:06:20,334 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:06:30,335 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:06:30,335 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:06:40,336 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:06:40,336 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:06:50,336 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:06:50,337 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:07:00,337 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:07:00,337 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:07:10,338 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:07:10,338 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:07:20,339 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:07:20,339 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:07:30,340 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:07:30,340 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:07:40,340 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:07:40,341 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:07:50,341 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:07:50,341 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:08:00,342 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:08:00,342 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:08:10,343 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:08:10,343 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:08:20,344 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:08:20,344 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:08:30,345 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:08:30,345 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:08:40,345 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:08:40,346 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:08:50,346 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:08:50,346 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:09:00,347 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:09:00,347 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:09:10,348 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:09:10,348 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:09:20,349 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:09:20,349 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:09:30,350 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:09:30,350 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:09:40,350 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:09:40,351 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:09:50,351 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:09:50,352 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:10:00,352 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:10:00,352 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:10:06,423 - INFO - WEBXES Smart Approval Watcher Active
2026-02-17 15:10:06,427 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:10:06,428 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:10:16,430 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:10:16,431 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:10:26,431 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:10:26,431 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:10:36,432 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:10:36,432 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:10:46,434 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:10:46,434 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:10:56,435 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:10:56,435 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:11:06,436 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:11:06,436 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:11:16,437 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:11:16,437 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:11:26,438 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:11:26,438 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:11:36,438 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:11:36,439 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:11:46,439 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:11:46,440 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:11:56,440 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:11:56,441 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:12:06,441 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:12:06,441 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:12:16,442 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:12:16,442 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:12:26,443 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:12:26,443 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:12:36,444 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:12:36,444 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:12:46,450 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:12:46,450 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:12:56,451 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:12:56,451 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:13:06,451 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:13:06,452 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:13:16,455 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:13:16,455 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:13:26,456 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:13:26,456 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:13:36,457 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:13:36,457 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:13:46,463 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:13:46,463 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:13:56,463 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:13:56,464 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:14:06,464 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:14:06,465 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:14:16,523 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:14:16,523 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:14:26,524 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:14:26,524 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:14:36,525 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:14:36,525 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:14:46,531 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:14:46,531 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:14:56,532 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:14:56,532 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:15:06,532 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:15:06,533 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:15:16,533 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:15:16,533 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:15:26,534 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:15:26,534 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:15:36,535 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:15:36,535 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:15:46,536 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:15:46,536 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:15:56,537 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:15:56,537 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:16:06,538 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:16:06,538 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:16:16,538 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:16:16,539 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:16:26,539 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:16:26,540 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:16:36,540 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:16:36,540 - WARNING - PARSING FAILED: Missing To() or Body in EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
2026-02-17 15:16:46,541 - INFO - Attempting to parse: EMAIL_DRAFT_20260217_125703_EMAIL_19c6b62dd0590c50.md
